0	1	mikroCdsPIC.exe -MSF -DBG -pP30F6012A -DL -SSA -O11111114 -fo80 -N"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\DY_GCU.mcpds" -SP"C:\Users\Public\Documents\Mikroelektronika\mikroC PRO for dsPIC\Defs\" -SP"C:\Users\Public\Documents\Mikroelektronika\mikroC PRO for dsPIC\uses\" -SP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\" -SP"D:\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\" -SP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\" -SP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\" -SP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\input-output\" -SP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\libs\" -SP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\aac\" -SP"D:\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\" -SP"D:\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\input-output\" -SP"D:\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\libs\" -SP"D:\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\aac\" -SP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\" -SP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\input-output\" -SP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\libs\" -SP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\aac\" -IP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\libs\" -IP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\" -IP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\aac\" -IP"C:\Users\ElettroDynamisPRC\Google Drive\REPARTO ELETTRONICA 2017\GCU\DY_GCU_AUSTRIA_2017\modules\input-output\" -IP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\libs\" -IP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\" -IP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\aac\" -IP"C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\modules\input-output\" "DY_GCU.c" "clutch.c" "enginecontrol.c" "gcu_rio.c" "gearshift.c" "stoplight.c" "buzzer.c" "clutchmotor.c" "d_signalled.c" "efi.c" "gearmotor.c" "sensors.c" "basic.c" "can.c" "dspic.c" "eeprom.c" "aac.c" "__Lib_Math.mcl" "__Lib_MathDouble.mcl" "__Lib_System.mcl" "__Lib_Delays.mcl" "__Lib_CType.mcl" "__Lib_CString.mcl" "__Lib_CStdlib.mcl" "__Lib_CMath.mcl" "__Lib_Setjmp.mcl" "__Lib_MemManager.mcl" "__Lib_Conversions.mcl" "__Lib_Sprintf.mcl" "__Lib_PrintOut.mcl" "__Lib_Sprinti.mcl" "__Lib_Sprintl.mcl" "__Lib_Time.mcl" "__Lib_Trigonometry.mcl" "__Lib_Button.mcl" "__Lib_Keypad4x4.mcl" "__Lib_Manchester.mcl" "__Lib_OneWire.mcl" "__Lib_PS2.mcl" "__Lib_Sound.mcl" "__Lib_SoftI2C.mcl" "__Lib_SoftSPI.mcl" "__Lib_SoftUART.mcl" "__Lib_ADC_1_p24FJ_p30.mcl" "__Lib_EEPROM_p30.mcl" "__Lib_FLASH_p30.mcl" "__Lib_I2C_1_p30.mcl" "__Lib_PWM_1.mcl" "__Lib_SPI_12.mcl" "__Lib_UART_12_p30.mcl" "__Lib_CAN_12.mcl" "__Lib_PortExpander.mcl" "__Lib_CANSPI.mcl" "__Lib_CF.mcl" "__Lib_CFFat16.mcl" "__Lib_GlcdFonts.mcl" "__Lib_Glcd.mcl" "__Lib_LcdConsts.mcl" "__Lib_Lcd.mcl" "__Lib_Mmc.mcl" "__Lib_MmcFat16.mcl" "__Lib_MmcFat16Constants.mcl" "__Lib_RS485.mcl" "__Lib_S1D13700.mcl" "__Lib_T6963C.mcl" "__Lib_SPIGlcd.mcl" "__Lib_SPILcd.mcl" "__Lib_SPILcd8.mcl" "__Lib_SPIT6963C.mcl" "__Lib_EthEnc28j60.mcl" "__Lib_EthEnc24j600.mcl" "__Lib_TFT.mcl" "__Lib_TFT_Defs.mcl" "__Lib_TouchPanel_TFT.mcl" "__Lib_TouchPanel.mcl" "__Lib_BitReverseComplex.mcl" "__Lib_FFT.mcl" "__Lib_FirRadix.mcl" "__Lib_IirRadix.mcl" "__Lib_Matrices.mcl" "__Lib_TwiddleFactors.mcl" "__Lib_Q15.mcl" "__Lib_Vectors.mcl"	 
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/clutchmotor.h: 14:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 11:    #include "clutchmotor.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  );     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/efi.h: 8:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 12:    #include "efi.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/efi.h: 8:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 12:    #include "efi.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  ed char number);     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/buzzer.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 13:    #include "buzzer.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/buzzer.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 13:    #include "buzzer.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 49	1354	 warning: "/*" within comment     //*/  e INTERRUPT_PROTECT(x) { int save_sr; SET_AND_SAVE_CPU_IPL(save_sr, 7);x; RESTORE_CPU_IPL(save_sr); } (void) 0;  T = DISI_save; } (void) 0;     from c:/users/nicol/desktop/dy_gcu_austria_2017/libs/d_can.h: 8:    #include "can.h"     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/sensors.h: 8:    #include "d_can.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 14:    #include "sensors.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\can.h
hint: 58	1354	 warning: "/*" within comment     //*/   unsigned int can_err = 0;   = CAN_PRIORITY_MEDIUM;  U_IPL(save_sr, 7);x; RESTORE_CPU_IPL(save_sr); } (void) 0;  T = DISI_save; } (void) 0;     from c:/users/nicol/desktop/dy_gcu_austria_2017/libs/d_can.h: 8:    #include "can.h"     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/sensors.h: 8:    #include "d_can.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 14:    #include "sensors.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\can.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  );     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/sensors.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 14:    #include "sensors.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/sensors.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 14:    #include "sensors.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  ed char number);     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/enginecontrol.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 16:    #include "enginecontrol.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/enginecontrol.h: 9:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 16:    #include "enginecontrol.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 19	1354	 warning: The macro is redefined     #define ENGINE_KEY RG15_bit     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 16:    #include "enginecontrol.h"     previously macro "ENGINE_KEY" defined as: #define ENGINE_KEY  LATG15_bit 	c:\users\nicol\desktop\dy_gcu_austria_2017\modules\enginecontrol.h
hint: 22	1354	 warning: "/*" within comment     //*/  e GEARMOTOR_IN2_Direction  TRISB0_bit  ar number);     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/gearshift.h: 9:    #include "gearmotor.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 17:    #include "gearshift.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\modules\input-output\gearmotor.h
hint: 49	1354	 warning: "/*" within comment     //*/  e INTERRUPT_PROTECT(x) { int save_sr; SET_AND_SAVE_CPU_IPL(save_sr, 7);x; RESTORE_CPU_IPL(save_sr); } (void) 0;  T = DISI_save; } (void) 0;     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/gcu_rio.h: 4:    #include "can.h"     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/gearshift.h: 14:    #include "gcu_rio.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 17:    #include "gearshift.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\can.h
hint: 58	1354	 warning: "/*" within comment     //*/   unsigned int can_err = 0;   = CAN_PRIORITY_MEDIUM;  U_IPL(save_sr, 7);x; RESTORE_CPU_IPL(save_sr); } (void) 0;  T = DISI_save; } (void) 0;     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/gcu_rio.h: 4:    #include "can.h"     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/gearshift.h: 14:    #include "gcu_rio.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 17:    #include "gearshift.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\can.h
hint: 44	1354	 warning: "/*" within comment     //*/  e STEP_DOWN_START STEP_DOWN_CLUTCH    p    from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 17:    #include "gearshift.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\modules\gearshift.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  ed char number);     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/stoplight.h: 11:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 18:    #include "stoplight.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/stoplight.h: 11:    #include "dspic.h"     from C:/Users/nicol/Desktop/DY_GCU_AUSTRIA_2017/DY_GCU.c: 18:    #include "stoplight.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 82	1354	 warning: "/*" within comment	C:\Users\nicol\Desktop\DY_GCU_AUSTRIA_2017\DY_GCU.c
diagnostics: 0	122	Compilation Started	basic.h
hint: 0	1004	interrupt handler (timer1_interrupt at 0x001A)	DY_GCU.c
hint: 0	1004	interrupt handler (CAN_Interrupt at 0x004A)	DY_GCU.c
hint: 156	1163	Variable 'intCommand' has been declared, but not used	DY_GCU.c
diagnostics: 284	123	Compiled Successfully	DY_GCU.c
warning: 91	1519	Logical expression is always: 'False'	DY_GCU.c
warning: 160	1512	variable 'flags' might not have been initialized	DY_GCU.c
warning: 160	1512	variable 'dataLen' might not have been initialized	DY_GCU.c
warning: 160	1512	variable 'id' might not have been initialized	DY_GCU.c
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/„E    from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/clutchmotor.h: 14:    #include "dspic.h"     from d:/google drive/reparto elettronica 2017/gcu/dy_gcu_austria_2017/modules/clutch.h: 12:    #include "clutchmotor.h"     from D:/Google Drive/REPARTO ELETTRONICA 2017/GCU/DY_GCU_AUSTRIA_2017/modules/clutch.c: 5:    #include "clutch.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/clutchmotor.h: 14:    #include "dspic.h"     from d:/google drive/reparto elettronica 2017/gcu/dy_gcu_austria_2017/modules/clutch.h: 12:    #include "clutchmotor.h"     from D:/Google Drive/REPARTO ELETTRONICA 2017/GCU/DY_GCU_AUSTRIA_2017/modules/clutch.c: 5:    #include "clutch.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
diagnostics: 0	122	Compilation Started	basic.h
diagnostics: 40	123	Compiled Successfully	clutch.c
hint: 33	1164	Variable 'actual_value' has been eliminated by optimizer	clutch.c
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/ËE    from d:/google drive/reparto elettronica 2017/gcu/dy_gcu_austria_2017/modules/enginecontrol.h: 9:    #include "dspic.h"     from D:/Google Drive/REPARTO ELETTRONICA 2017/GCU/DY_GCU_AUSTRIA_2017/modules/enginecontrol.c: 5:    #include "enginecontrol.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 17	1354	 warning: "/*" within comment     //*/  unsigned int PRESCALER_VALUES[] = {1, 8, 64, 256};  _ADCINTERRUPT ics ICS_AUTO     from d:/google drive/reparto elettronica 2017/gcu/dy_gcu_austria_2017/modules/enginecontrol.h: 9:    #include "dspic.h"     from D:/Google Drive/REPARTO ELETTRONICA 2017/GCU/DY_GCU_AUSTRIA_2017/modules/enginecontrol.c: 5:    #include "enginecontrol.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
hint: 14	1354	 warning: "/*" within comment     //*/    OSC_FREQ_MHZ 32   on 29/02/16.  ed char number);     from c:/users/nicol/desktop/dy_gcu_austria_2017/modules/input-output/d_signalled.h: 9:    #include "dspic.h"     from d:/google drive/reparto elettronica 2017/gcu/dy_gcu_austria_2017/modules/enginecontrol.h: 10:    #include "d_signalled.h"     from D:/Google Drive/REPARTO ELETTRONICA 2017/GCU/DY_GCU_AUSTRIA_2017/modules/enginecontrol.c: 5:    #include "enginecontrol.h"	c:\users\nicol\desktop\dy_gcu_austria_2017\libs\dspic.h
